ubicacion,date,rango_hora,cantidad_total,fin_de_semana
Palermo,2020-09-12,16 a 24,19197,True
Palermo,2020-09-12,8 a 16,17148,True
Palermo,2020-09-13,0 a 8,5245,True
Palermo,2020-09-13,16 a 24,15412,True
Palermo,2020-09-13,8 a 16,12271,True
Palermo,2020-09-14,0 a 8,4740,False
Palermo,2020-09-14,16 a 24,16443,False
Palermo,2020-09-14,8 a 16,18901,False
Palermo,2020-09-15,0 a 8,4398,False
Palermo,2020-09-15,16 a 24,22533,False
Palermo,2020-09-15,8 a 16,29833,False
Palermo,2020-09-16,0 a 8,4783,False
Palermo,2020-09-16,16 a 24,18884,False
Palermo,2020-09-16,8 a 16,19860,False
Palermo,2020-09-17,0 a 8,4957,False
Palermo,2020-09-17,16 a 24,19913,False
Palermo,2020-09-17,8 a 16,22231,False
Palermo,2020-09-18,0 a 8,5668,False
Palermo,2020-09-18,16 a 24,21880,False
Palermo,2020-09-18,8 a 16,22655,False
Palermo,2020-09-19,0 a 8,5861,True
Palermo,2020-09-19,16 a 24,19319,True
Palermo,2020-09-19,8 a 16,18563,True
Palermo,2020-09-20,0 a 8,5374,True
Palermo,2020-09-20,16 a 24,16025,True
Palermo,2020-09-20,8 a 16,11842,True
Palermo,2020-09-21,0 a 8,4655,False
Palermo,2020-09-21,16 a 24,17069,False
Palermo,2020-09-21,8 a 16,19875,False
Palermo,2020-09-22,0 a 8,4580,False
Palermo,2020-09-22,16 a 24,18083,False
Palermo,2020-09-22,8 a 16,22164,False
Palermo,2020-09-23,0 a 8,5113,False
Palermo,2020-09-23,16 a 24,19316,False
Palermo,2020-09-23,8 a 16,22858,False
Palermo,2020-09-24,0 a 8,5471,False
Palermo,2020-09-24,16 a 24,20473,False
Palermo,2020-09-24,8 a 16,25408,False
Palermo,2020-09-25,0 a 8,5588,False
Palermo,2020-09-25,16 a 24,25807,False
Palermo,2020-09-25,8 a 16,35402,False
Palermo,2020-09-26,0 a 8,5352,True
Palermo,2020-09-26,16 a 24,20501,True
Palermo,2020-09-26,8 a 16,17445,True
Palermo,2020-09-27,0 a 8,5898,True
Palermo,2020-09-27,16 a 24,15954,True
Palermo,2020-09-27,8 a 16,15687,True
Palermo,2020-09-28,0 a 8,4551,False
Palermo,2020-09-28,16 a 24,17217,False
Palermo,2020-09-28,8 a 16,21733,False
Palermo,2020-09-29,0 a 8,4809,False
Palermo,2020-09-29,16 a 24,19335,False
Palermo,2020-09-29,8 a 16,25501,False
Palermo,2020-09-30,0 a 8,5510,False
Palermo,2020-09-30,16 a 24,20340,False
Palermo,2020-09-30,8 a 16,26341,False
Palermo,2020-10-01,0 a 8,5747,False
Palermo,2020-10-01,16 a 24,26416,False
Palermo,2020-10-01,8 a 16,30711,False
Palermo,2020-10-02,0 a 8,5942,False
Palermo,2020-10-02,16 a 24,23437,False
Palermo,2020-10-02,8 a 16,26192,False
Palermo,2020-10-03,0 a 8,6160,True
Palermo,2020-10-03,16 a 24,19400,True
Palermo,2020-10-03,8 a 16,22483,True
Palermo,2020-10-04,0 a 8,5723,True
Palermo,2020-10-04,16 a 24,16458,True
Palermo,2020-10-04,8 a 16,15574,True
Palermo,2020-10-05,0 a 8,5035,False
Palermo,2020-10-05,16 a 24,18098,False
Palermo,2020-10-05,8 a 16,25155,False
Palermo,2020-10-06,0 a 8,4880,False
Palermo,2020-10-06,16 a 24,11491,False
Palermo,2020-10-06,8 a 16,19853,False
Palermo,2020-10-07,0 a 8,2990,False
Palermo,2020-10-07,16 a 24,12244,False
Palermo,2020-10-07,8 a 16,12517,False
Palermo,2020-10-08,0 a 8,3552,False
Palermo,2020-10-08,16 a 24,21927,False
Palermo,2020-10-08,8 a 16,19567,False
Palermo,2020-10-09,0 a 8,6320,False
Palermo,2020-10-09,16 a 24,25034,False
Palermo,2020-10-09,8 a 16,27233,False
Palermo,2020-10-10,0 a 8,6807,True
Palermo,2020-10-10,16 a 24,21569,True
Palermo,2020-10-10,8 a 16,22164,True
Palermo,2020-10-11,0 a 8,6551,True
Palermo,2020-10-11,16 a 24,18229,True
Palermo,2020-10-11,8 a 16,16139,True
Palermo,2020-10-12,0 a 8,5082,False
Palermo,2020-10-12,16 a 24,18038,False
Palermo,2020-10-12,8 a 16,15308,False
Palermo,2020-10-13,0 a 8,5357,False
Palermo,2020-10-13,16 a 24,11565,False
Palermo,2020-10-13,8 a 16,24190,False
Palermo,2020-10-14,0 a 8,3327,False
Palermo,2020-10-14,16 a 24,21848,False
Palermo,2020-10-14,8 a 16,15388,False
Palermo,2020-10-15,0 a 8,6059,False
Palermo,2020-10-15,16 a 24,25551,False
Palermo,2020-10-15,8 a 16,28790,False
Palermo,2020-10-16,0 a 8,6513,False
Palermo,2020-10-16,16 a 24,25501,False
Palermo,2020-10-16,8 a 16,27852,False
Palermo,2020-10-17,0 a 8,6044,True
Palermo,2020-10-17,16 a 24,19971,True
Palermo,2020-10-17,8 a 16,20254,True
Palermo,2020-10-18,0 a 8,5818,True
Palermo,2020-10-18,16 a 24,16355,True
Palermo,2020-10-18,8 a 16,17152,True
Palermo,2020-10-19,0 a 8,4846,False
Palermo,2020-10-19,16 a 24,17367,False
Palermo,2020-10-19,8 a 16,25007,False
Palermo,2020-10-20,0 a 8,4251,False
Palermo,2020-10-20,16 a 24,18195,False
Palermo,2020-10-20,8 a 16,24550,False
Palermo,2020-10-21,0 a 8,4670,False
Palermo,2020-10-21,16 a 24,19101,False
Palermo,2020-10-21,8 a 16,26784,False
Palermo,2020-10-22,0 a 8,4431,False
Palermo,2020-10-22,16 a 24,23463,False
Palermo,2020-10-22,8 a 16,26089,False
Palermo,2020-10-23,0 a 8,5925,False
Palermo,2020-10-23,16 a 24,29330,False
Palermo,2020-10-23,8 a 16,25763,False
Palermo,2020-10-24,0 a 8,7943,True
Palermo,2020-10-24,16 a 24,23814,True
Palermo,2020-10-24,8 a 16,24215,True
Palermo,2020-10-25,0 a 8,7951,True
Palermo,2020-10-25,16 a 24,16293,True
Palermo,2020-10-25,8 a 16,12121,True
Palermo,2020-10-26,0 a 8,4958,False
Palermo,2020-10-26,16 a 24,20801,False
Palermo,2020-10-26,8 a 16,24995,False
Palermo,2020-10-27,0 a 8,5330,False
Palermo,2020-10-27,16 a 24,22094,False
Palermo,2020-10-27,8 a 16,25522,False
Palermo,2020-10-28,0 a 8,6062,False
Palermo,2020-10-28,16 a 24,25726,False
Palermo,2020-10-28,8 a 16,33886,False
Palermo,2020-10-29,0 a 8,6114,False
Palermo,2020-10-29,16 a 24,24337,False
Palermo,2020-10-29,8 a 16,29560,False
Palermo,2020-10-30,0 a 8,6714,False
Palermo,2020-10-30,16 a 24,23517,False
Palermo,2020-10-30,8 a 16,27845,False
Palermo,2020-10-31,0 a 8,7794,True
Palermo,2020-10-31,16 a 24,23492,True
Palermo,2020-10-31,8 a 16,23796,True
Palermo,2020-11-01,0 a 8,8700,True
Palermo,2020-11-01,16 a 24,18715,True
Palermo,2020-11-01,8 a 16,15982,True
Palermo,2020-11-02,0 a 8,5602,False
Palermo,2020-11-02,16 a 24,19656,False
Palermo,2020-11-02,8 a 16,24940,False
Palermo,2020-11-03,0 a 8,5407,False
Palermo,2020-11-03,16 a 24,21832,False
Palermo,2020-11-03,8 a 16,26602,False
Palermo,2020-11-04,0 a 8,6075,False
Palermo,2020-11-04,16 a 24,23163,False
Palermo,2020-11-04,8 a 16,26816,False
Palermo,2020-11-05,0 a 8,6632,False
Palermo,2020-11-05,16 a 24,24868,False
Palermo,2020-11-05,8 a 16,26143,False
Palermo,2020-11-06,0 a 8,7526,False
Palermo,2020-11-06,16 a 24,26137,False
Palermo,2020-11-06,8 a 16,28223,False
Palermo,2020-11-07,0 a 8,8891,True
Palermo,2020-11-07,16 a 24,23455,True
Palermo,2020-11-07,8 a 16,24547,True
Palermo,2020-11-08,0 a 8,9243,True
Palermo,2020-11-08,16 a 24,19240,True
Palermo,2020-11-08,8 a 16,16111,True
Palermo,2020-11-09,0 a 8,6370,False
Palermo,2020-11-09,16 a 24,25641,False
Palermo,2020-11-09,8 a 16,31632,False
Palermo,2020-11-10,0 a 8,5729,False
Palermo,2020-11-10,16 a 24,22663,False
Palermo,2020-11-10,8 a 16,27113,False
Palermo,2020-11-11,0 a 8,6249,False
Palermo,2020-11-11,16 a 24,24691,False
Palermo,2020-11-11,8 a 16,27421,False
Palermo,2020-11-12,0 a 8,6901,False
Palermo,2020-11-12,16 a 24,24610,False
Palermo,2020-11-12,8 a 16,28559,False
Palermo,2020-11-13,0 a 8,7514,False
Palermo,2020-11-13,16 a 24,17903,False
Palermo,2020-11-13,8 a 16,28606,False
Palermo,2020-11-14,0 a 8,5160,True
Palermo,2020-11-14,16 a 24,14818,True
Palermo,2020-11-14,8 a 16,17108,True
Palermo,2020-11-15,0 a 8,4749,True
Palermo,2020-11-15,16 a 24,20006,True
Palermo,2020-11-15,8 a 16,14708,True
Palermo,2020-11-16,0 a 8,6154,False
Palermo,2020-11-16,16 a 24,21078,False
Palermo,2020-11-16,8 a 16,25846,False
Palermo,2020-11-17,0 a 8,6056,False
Palermo,2020-11-17,16 a 24,23377,False
Palermo,2020-11-17,8 a 16,27893,False
Palermo,2020-11-18,0 a 8,6684,False
Palermo,2020-11-18,16 a 24,24476,False
Palermo,2020-11-18,8 a 16,29879,False
Palermo,2020-11-19,0 a 8,7168,False
Palermo,2020-11-19,16 a 24,24551,False
Palermo,2020-11-19,8 a 16,29966,False
Palermo,2020-11-20,0 a 8,7935,False
Palermo,2020-11-20,16 a 24,25527,False
Palermo,2020-11-20,8 a 16,28509,False
Palermo,2020-11-21,0 a 8,9508,True
Palermo,2020-11-21,16 a 24,24314,True
Palermo,2020-11-21,8 a 16,24719,True
Palermo,2020-11-22,0 a 8,9965,True
Palermo,2020-11-22,16 a 24,20223,True
Palermo,2020-11-22,8 a 16,17199,True
Palermo,2020-11-23,0 a 8,7802,False
Palermo,2020-11-23,16 a 24,18980,False
Palermo,2020-11-23,8 a 16,17309,False
Palermo,2020-11-24,0 a 8,7446,False
Palermo,2020-11-24,16 a 24,24805,False
Palermo,2020-11-24,8 a 16,33960,False
Palermo,2020-11-25,0 a 8,6360,False
Palermo,2020-11-25,16 a 24,25350,False
Palermo,2020-11-25,8 a 16,33079,False
Palermo,2020-11-26,0 a 8,7831,False
Palermo,2020-11-26,16 a 24,24359,False
Palermo,2020-11-26,8 a 16,30723,False
Palermo,2020-11-27,0 a 8,8065,False
Palermo,2020-11-27,16 a 24,27245,False
Palermo,2020-11-27,8 a 16,31006,False
Palermo,2020-11-28,0 a 8,10377,True
Palermo,2020-11-28,16 a 24,26346,True
Palermo,2020-11-28,8 a 16,27645,True
Palermo,2020-11-29,0 a 8,10510,True
Palermo,2020-11-29,16 a 24,23149,True
Palermo,2020-11-29,8 a 16,19031,True
Palermo,2020-11-30,0 a 8,6457,False
Palermo,2020-11-30,16 a 24,21984,False
Palermo,2020-11-30,8 a 16,29145,False
Palermo,2020-12-01,0 a 8,6224,False
Palermo,2020-12-01,16 a 24,23009,False
Palermo,2020-12-01,8 a 16,31876,False
Palermo,2020-12-02,0 a 8,7495,False
Palermo,2020-12-02,16 a 24,24422,False
Palermo,2020-12-02,8 a 16,37291,False
Palermo,2020-12-03,0 a 8,6968,False
Palermo,2020-12-03,16 a 24,27295,False
Palermo,2020-12-03,8 a 16,30274,False
Palermo,2020-12-04,0 a 8,9117,False
Palermo,2020-12-04,16 a 24,30177,False
Palermo,2020-12-04,8 a 16,34819,False
Palermo,2020-12-05,0 a 8,10243,True
Palermo,2020-12-05,16 a 24,23709,True
Palermo,2020-12-05,8 a 16,30221,True
Palermo,2020-12-06,0 a 8,10468,True
Palermo,2020-12-06,16 a 24,20437,True
Palermo,2020-12-06,8 a 16,19104,True
Palermo,2020-12-07,0 a 8,8181,False
Palermo,2020-12-07,16 a 24,20256,False
Palermo,2020-12-07,8 a 16,20377,False
Palermo,2020-12-08,0 a 8,7700,False
Palermo,2020-12-08,16 a 24,9588,False
Palermo,2020-12-08,8 a 16,11555,False
Palermo,2020-12-09,0 a 8,4292,False
Palermo,2020-12-09,16 a 24,13849,False
Palermo,2020-12-09,8 a 16,18317,False
Palermo,2020-12-10,0 a 8,4772,False
Palermo,2020-12-10,16 a 24,25417,False
Palermo,2020-12-10,8 a 16,28233,False
Palermo,2020-12-11,0 a 8,10160,False
Palermo,2020-12-11,16 a 24,27952,False
Palermo,2020-12-11,8 a 16,33974,False
Palermo,2020-12-12,0 a 8,11176,True
Palermo,2020-12-12,16 a 24,26647,True
Palermo,2020-12-12,8 a 16,32759,True
Palermo,2020-12-13,0 a 8,10591,True
Palermo,2020-12-13,16 a 24,20983,True
Palermo,2020-12-13,8 a 16,18467,True
Palermo,2020-12-14,0 a 8,7150,False
Palermo,2020-12-14,16 a 24,23720,False
Palermo,2020-12-14,8 a 16,30738,False
Palermo,2020-12-15,0 a 8,7971,False
Palermo,2020-12-15,16 a 24,24899,False
Palermo,2020-12-15,8 a 16,38013,False
Palermo,2020-12-16,0 a 8,7451,False
Palermo,2020-12-16,16 a 24,25007,False
Palermo,2020-12-16,8 a 16,32370,False
Palermo,2020-12-17,0 a 8,8473,False
Palermo,2020-12-17,16 a 24,24753,False
Palermo,2020-12-17,8 a 16,33805,False
Palermo,2020-12-18,0 a 8,10228,False
Palermo,2020-12-18,16 a 24,27802,False
Palermo,2020-12-18,8 a 16,38223,False
Palermo,2020-12-19,0 a 8,12229,True
Palermo,2020-12-19,16 a 24,27147,True
Palermo,2020-12-19,8 a 16,31691,True
Palermo,2020-12-20,0 a 8,10245,True
Palermo,2020-12-20,16 a 24,20806,True
Palermo,2020-12-20,8 a 16,20507,True
Palermo,2020-12-21,0 a 8,7149,False
Palermo,2020-12-21,16 a 24,21067,False
Palermo,2020-12-21,8 a 16,31701,False
Palermo,2020-12-22,0 a 8,6398,False
Palermo,2020-12-22,16 a 24,21542,False
Palermo,2020-12-22,8 a 16,28738,False
Palermo,2020-12-23,0 a 8,7122,False
Palermo,2020-12-23,16 a 24,18895,False
Palermo,2020-12-23,8 a 16,26037,False
Palermo,2020-12-24,0 a 8,6585,False
Palermo,2020-12-24,16 a 24,15766,False
Palermo,2020-12-24,8 a 16,24223,False
Palermo,2020-12-25,0 a 8,8874,False
Palermo,2020-12-25,16 a 24,13708,False
Palermo,2020-12-25,8 a 16,10298,False
Palermo,2020-12-26,0 a 8,4299,True
Palermo,2020-12-26,16 a 24,15996,True
Palermo,2020-12-26,8 a 16,19174,True
Palermo,2020-12-27,0 a 8,6901,True
Palermo,2020-12-27,16 a 24,14104,True
Palermo,2020-12-27,8 a 16,14442,True
Palermo,2020-12-28,0 a 8,6019,False
Palermo,2020-12-28,16 a 24,19638,False
Palermo,2020-12-28,8 a 16,26383,False
Palermo,2020-12-29,0 a 8,6009,False
Palermo,2020-12-29,16 a 24,22843,False
Palermo,2020-12-29,8 a 16,31876,False
Palermo,2020-12-30,0 a 8,8654,False
Palermo,2020-12-30,16 a 24,23358,False
Palermo,2020-12-30,8 a 16,30258,False
Palermo,2020-12-31,0 a 8,7315,False
Palermo,2020-12-31,16 a 24,15710,False
Palermo,2020-12-31,8 a 16,23482,False
PlazaMayo,2020-03-01,0 a 8,31495,True
PlazaMayo,2020-03-01,16 a 24,48067,True
PlazaMayo,2020-03-01,8 a 16,37407,True
PlazaMayo,2020-03-02,0 a 8,28954,False
PlazaMayo,2020-03-02,16 a 24,66952,False
PlazaMayo,2020-03-02,8 a 16,104428,False
PlazaMayo,2020-03-03,0 a 8,25582,False
PlazaMayo,2020-03-03,16 a 24,71722,False
PlazaMayo,2020-03-03,8 a 16,110692,False
PlazaMayo,2020-03-04,0 a 8,29658,False
PlazaMayo,2020-03-04,16 a 24,79115,False
PlazaMayo,2020-03-04,8 a 16,118713,False
PlazaMayo,2020-03-05,0 a 8,30709,False
PlazaMayo,2020-03-05,16 a 24,83205,False
PlazaMayo,2020-03-05,8 a 16,112417,False
PlazaMayo,2020-03-06,0 a 8,35802,False
PlazaMayo,2020-03-06,16 a 24,91624,False
PlazaMayo,2020-03-06,8 a 16,134383,False
PlazaMayo,2020-03-07,0 a 8,35387,True
PlazaMayo,2020-03-07,16 a 24,74730,True
PlazaMayo,2020-03-07,8 a 16,83395,True
PlazaMayo,2020-03-08,0 a 8,48912,True
PlazaMayo,2020-03-08,16 a 24,37456,True
PlazaMayo,2020-03-08,8 a 16,35029,True
PlazaMayo,2020-03-09,0 a 8,28705,False
PlazaMayo,2020-03-09,16 a 24,66564,False
PlazaMayo,2020-03-09,8 a 16,103942,False
PlazaMayo,2020-03-10,0 a 8,25337,False
PlazaMayo,2020-03-10,16 a 24,71683,False
PlazaMayo,2020-03-10,8 a 16,110490,False
PlazaMayo,2020-03-11,0 a 8,29439,False
PlazaMayo,2020-03-11,16 a 24,79830,False
PlazaMayo,2020-03-11,8 a 16,119884,False
PlazaMayo,2020-03-12,0 a 8,30497,False
PlazaMayo,2020-03-12,16 a 24,83151,False
PlazaMayo,2020-03-12,8 a 16,111700,False
PlazaMayo,2020-03-13,0 a 8,35712,False
PlazaMayo,2020-03-13,16 a 24,89768,False
PlazaMayo,2020-03-13,8 a 16,134294,False
PlazaMayo,2020-03-14,0 a 8,33448,True
PlazaMayo,2020-03-14,16 a 24,70627,True
PlazaMayo,2020-03-14,8 a 16,78006,True
PlazaMayo,2020-03-15,0 a 8,48760,True
PlazaMayo,2020-03-15,16 a 24,37341,True
PlazaMayo,2020-03-15,8 a 16,34995,True
PlazaMayo,2020-03-16,0 a 8,24187,False
PlazaMayo,2020-03-16,16 a 24,71758,False
PlazaMayo,2020-03-16,8 a 16,111640,False
PlazaMayo,2020-03-17,0 a 8,24302,False
PlazaMayo,2020-03-17,16 a 24,64655,False
PlazaMayo,2020-03-17,8 a 16,113526,False
PlazaMayo,2020-03-18,0 a 8,21967,False
PlazaMayo,2020-03-18,16 a 24,67665,False
PlazaMayo,2020-03-18,8 a 16,119968,False
PlazaMayo,2020-03-19,0 a 8,22309,False
PlazaMayo,2020-03-19,16 a 24,74105,False
PlazaMayo,2020-03-19,8 a 16,122570,False
PlazaMayo,2020-03-20,0 a 8,11445,False
PlazaMayo,2020-03-20,16 a 24,17632,False
PlazaMayo,2020-03-20,8 a 16,31079,False
PlazaMayo,2020-03-21,0 a 8,6213,True
PlazaMayo,2020-03-21,16 a 24,3814,True
PlazaMayo,2020-03-21,8 a 16,14666,True
PlazaMayo,2020-03-22,0 a 8,2785,True
PlazaMayo,2020-03-22,16 a 24,398,True
PlazaMayo,2020-03-22,8 a 16,4774,True
PlazaMayo,2020-03-23,0 a 8,1701,False
PlazaMayo,2020-03-23,16 a 24,7453,False
PlazaMayo,2020-03-23,8 a 16,4617,False
PlazaMayo,2020-03-24,0 a 8,3916,False
PlazaMayo,2020-03-24,16 a 24,8227,False
PlazaMayo,2020-03-24,8 a 16,9053,False
PlazaMayo,2020-03-25,0 a 8,6838,False
PlazaMayo,2020-03-25,16 a 24,14989,False
PlazaMayo,2020-03-25,8 a 16,28019,False
PlazaMayo,2020-03-26,0 a 8,7266,False
PlazaMayo,2020-03-26,16 a 24,13569,False
PlazaMayo,2020-03-26,8 a 16,28982,False
PlazaMayo,2020-03-27,0 a 8,7902,False
PlazaMayo,2020-03-27,16 a 24,14271,False
PlazaMayo,2020-03-27,8 a 16,26856,False
PlazaMayo,2020-03-28,0 a 8,5578,True
PlazaMayo,2020-03-28,16 a 24,9139,True
PlazaMayo,2020-03-28,8 a 16,18131,True
PlazaMayo,2020-03-29,0 a 8,4049,True
PlazaMayo,2020-03-29,16 a 24,8069,True
PlazaMayo,2020-03-29,8 a 16,11575,True
PlazaMayo,2020-03-30,0 a 8,6787,False
PlazaMayo,2020-03-30,16 a 24,13100,False
PlazaMayo,2020-03-30,8 a 16,24807,False
PlazaMayo,2020-03-31,0 a 8,4830,False
PlazaMayo,2020-03-31,16 a 24,9284,False
PlazaMayo,2020-03-31,8 a 16,12436,False
PlazaMayo,2020-04-01,0 a 8,7814,False
PlazaMayo,2020-04-01,16 a 24,15161,False
PlazaMayo,2020-04-01,8 a 16,30728,False
PlazaMayo,2020-04-02,0 a 8,8137,False
PlazaMayo,2020-04-02,16 a 24,14294,False
PlazaMayo,2020-04-02,8 a 16,27047,False
PlazaMayo,2020-04-03,0 a 8,7324,False
PlazaMayo,2020-04-03,16 a 24,16955,False
PlazaMayo,2020-04-03,8 a 16,31137,False
PlazaMayo,2020-04-04,0 a 8,5678,True
PlazaMayo,2020-04-04,16 a 24,10172,True
PlazaMayo,2020-04-04,8 a 16,15873,True
PlazaMayo,2020-04-05,0 a 8,3856,True
PlazaMayo,2020-04-05,16 a 24,10124,True
PlazaMayo,2020-04-05,8 a 16,13643,True
PlazaMayo,2020-04-06,0 a 8,8481,False
PlazaMayo,2020-04-06,16 a 24,15805,False
PlazaMayo,2020-04-06,8 a 16,31080,False
PlazaMayo,2020-04-07,0 a 8,8185,False
PlazaMayo,2020-04-07,16 a 24,17589,False
PlazaMayo,2020-04-07,8 a 16,36738,False
PlazaMayo,2020-04-08,0 a 8,8433,False
PlazaMayo,2020-04-08,16 a 24,17778,False
PlazaMayo,2020-04-08,8 a 16,29945,False
PlazaMayo,2020-04-09,0 a 8,7218,False
PlazaMayo,2020-04-09,16 a 24,13658,False
PlazaMayo,2020-04-09,8 a 16,24517,False
PlazaMayo,2020-04-10,0 a 8,4415,False
PlazaMayo,2020-04-10,16 a 24,9465,False
PlazaMayo,2020-04-10,8 a 16,13209,False
PlazaMayo,2020-04-11,0 a 8,5052,True
PlazaMayo,2020-04-11,16 a 24,5925,True
PlazaMayo,2020-04-11,8 a 16,14412,True
PlazaMayo,2020-04-12,0 a 8,1943,True
PlazaMayo,2020-04-12,16 a 24,5769,True
PlazaMayo,2020-04-12,8 a 16,5333,True
PlazaMayo,2020-04-13,0 a 8,6177,False
PlazaMayo,2020-04-13,16 a 24,13767,False
PlazaMayo,2020-04-13,8 a 16,35432,False
PlazaMayo,2020-04-14,0 a 8,7322,False
PlazaMayo,2020-04-14,16 a 24,16235,False
PlazaMayo,2020-04-14,8 a 16,37063,False
PlazaMayo,2020-04-15,0 a 8,6838,False
PlazaMayo,2020-04-15,16 a 24,16112,False
PlazaMayo,2020-04-15,8 a 16,35798,False
PlazaMayo,2020-04-16,0 a 8,7879,False
PlazaMayo,2020-04-16,16 a 24,21089,False
PlazaMayo,2020-04-16,8 a 16,43626,False
PlazaMayo,2020-04-17,0 a 8,8829,False
PlazaMayo,2020-04-17,16 a 24,17207,False
PlazaMayo,2020-04-17,8 a 16,38213,False
PlazaMayo,2020-04-18,0 a 8,4617,True
PlazaMayo,2020-04-18,16 a 24,8747,True
PlazaMayo,2020-04-18,8 a 16,14121,True
PlazaMayo,2020-04-19,0 a 8,2814,True
PlazaMayo,2020-04-19,16 a 24,7341,True
PlazaMayo,2020-04-19,8 a 16,6100,True
PlazaMayo,2020-04-20,0 a 8,7825,False
PlazaMayo,2020-04-20,16 a 24,12629,False
PlazaMayo,2020-04-20,8 a 16,32678,False
PlazaMayo,2020-04-21,0 a 8,5515,False
PlazaMayo,2020-04-21,16 a 24,15081,False
PlazaMayo,2020-04-21,8 a 16,30035,False
PlazaMayo,2020-04-22,0 a 8,7725,False
PlazaMayo,2020-04-22,16 a 24,17993,False
PlazaMayo,2020-04-22,8 a 16,41296,False
PlazaMayo,2020-04-23,0 a 8,7840,False
PlazaMayo,2020-04-23,16 a 24,20872,False
PlazaMayo,2020-04-23,8 a 16,43199,False
PlazaMayo,2020-04-24,0 a 8,9303,False
PlazaMayo,2020-04-24,16 a 24,24027,False
PlazaMayo,2020-04-24,8 a 16,49819,False
PlazaMayo,2020-04-25,0 a 8,6139,True
PlazaMayo,2020-04-25,16 a 24,13136,True
PlazaMayo,2020-04-25,8 a 16,21286,True
PlazaMayo,2020-04-26,0 a 8,4133,True
PlazaMayo,2020-04-26,16 a 24,11210,True
PlazaMayo,2020-04-26,8 a 16,12677,True
PlazaMayo,2020-04-27,0 a 8,9736,False
PlazaMayo,2020-04-27,16 a 24,19931,False
PlazaMayo,2020-04-27,8 a 16,60939,False
PlazaMayo,2020-04-28,0 a 8,4125,False
PlazaMayo,2020-04-28,16 a 24,12344,False
PlazaMayo,2020-04-28,8 a 16,20468,False
PlazaMayo,2020-04-29,0 a 8,4116,False
PlazaMayo,2020-04-29,16 a 24,6769,False
PlazaMayo,2020-04-29,8 a 16,14176,False
PlazaMayo,2020-04-30,0 a 8,3812,False
PlazaMayo,2020-04-30,16 a 24,13685,False
PlazaMayo,2020-04-30,8 a 16,17750,False
PlazaMayo,2020-05-01,0 a 8,2421,False
PlazaMayo,2020-05-01,16 a 24,6385,False
PlazaMayo,2020-05-01,8 a 16,7409,False
PlazaMayo,2020-05-02,0 a 8,3986,True
PlazaMayo,2020-05-02,16 a 24,7527,True
PlazaMayo,2020-05-02,8 a 16,13753,True
PlazaMayo,2020-05-03,0 a 8,2455,True
PlazaMayo,2020-05-03,16 a 24,6772,True
PlazaMayo,2020-05-03,8 a 16,7260,True
PlazaMayo,2020-05-04,0 a 8,6573,False
PlazaMayo,2020-05-04,16 a 24,14699,False
PlazaMayo,2020-05-04,8 a 16,30530,False
PlazaMayo,2020-05-05,0 a 8,9391,False
PlazaMayo,2020-05-05,16 a 24,29553,False
PlazaMayo,2020-05-05,8 a 16,67379,False
PlazaMayo,2020-05-06,0 a 8,11196,False
PlazaMayo,2020-05-06,16 a 24,33284,False
PlazaMayo,2020-05-06,8 a 16,73674,False
PlazaMayo,2020-05-07,0 a 8,12403,False
PlazaMayo,2020-05-07,16 a 24,34973,False
PlazaMayo,2020-05-07,8 a 16,69421,False
PlazaMayo,2020-05-08,0 a 8,12898,False
PlazaMayo,2020-05-08,16 a 24,36065,False
PlazaMayo,2020-05-08,8 a 16,72643,False
PlazaMayo,2020-05-09,0 a 8,8315,True
PlazaMayo,2020-05-09,16 a 24,18683,True
PlazaMayo,2020-05-09,8 a 16,29395,True
PlazaMayo,2020-05-10,0 a 8,6049,True
PlazaMayo,2020-05-10,16 a 24,15244,True
PlazaMayo,2020-05-10,8 a 16,15240,True
PlazaMayo,2020-05-11,0 a 8,12421,False
PlazaMayo,2020-05-11,16 a 24,33808,False
PlazaMayo,2020-05-11,8 a 16,72027,False
PlazaMayo,2020-05-12,0 a 8,14708,False
PlazaMayo,2020-05-12,16 a 24,34902,False
PlazaMayo,2020-05-12,8 a 16,70313,False
PlazaMayo,2020-05-13,0 a 8,13475,False
PlazaMayo,2020-05-13,16 a 24,35842,False
PlazaMayo,2020-05-13,8 a 16,73769,False
PlazaMayo,2020-05-14,0 a 8,13489,False
PlazaMayo,2020-05-14,16 a 24,35971,False
PlazaMayo,2020-05-14,8 a 16,71751,False
PlazaMayo,2020-05-15,0 a 8,12540,False
PlazaMayo,2020-05-15,16 a 24,38843,False
PlazaMayo,2020-05-15,8 a 16,81135,False
PlazaMayo,2020-05-16,0 a 8,7980,True
PlazaMayo,2020-05-16,16 a 24,19525,True
PlazaMayo,2020-05-16,8 a 16,31534,True
PlazaMayo,2020-05-17,0 a 8,6845,True
PlazaMayo,2020-05-17,16 a 24,15954,True
PlazaMayo,2020-05-17,8 a 16,14911,True
PlazaMayo,2020-05-18,0 a 8,12354,False
PlazaMayo,2020-05-18,16 a 24,35360,False
PlazaMayo,2020-05-18,8 a 16,74380,False
PlazaMayo,2020-05-19,0 a 8,12226,False
PlazaMayo,2020-05-19,16 a 24,36193,False
PlazaMayo,2020-05-19,8 a 16,75576,False
PlazaMayo,2020-05-20,0 a 8,13203,False
PlazaMayo,2020-05-20,16 a 24,38102,False
PlazaMayo,2020-05-20,8 a 16,82840,False
